SD_CD,SD_NM,SGG_CD,SGG_NM,EMD_CD,EMD_NM,HJD_CD,USER_DROUG,Shape_Leng,POPCNT,SUPLPPCNT,SUPLPER,STNYEAR,USE1M,USE2M,USE3M,USE4M,USE5M,USE6M,USE7M,USE8M,USE9M,USE10M,USE11M,USE12M,LPCD,WATER1DVNM,WATER1_sou,WATER1NM,WATER1CD,INTAKE1NM,INTAKE1CD,FILTER1NM,FILTER1CD,RESERV1NM,RESERV1CD,LOCAL_DVNA,WSPSYS1CD,Shape_Le_1,Shape_Area
41,경기도,41450,하남시,41450510,천현동,4145051000,,34356.90518,8028,7779,1,2020,30614,29720,29542,26993,28079,29001,31785,30983,31731,33109,30409,32428,128,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,34356.90518,34537179.92
41,경기도,41450,하남시,41450520,신장1동,4145052000,,2160.238628,6698,6698,1,2020,58916,60336,60254,55860,57506,60276,65492,64890,64897,65248,61376,62350,301,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,2160.238628,207776.3826
41,경기도,41450,하남시,41450530,신장2동,4145053000,,13493.4785,45552,45552,1,2020,241357,250316,242833,207403,247089,232494,271014,274808,284013,263692,254371,241004,181,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,13493.4785,4339792.583
41,경기도,41271,안산시상록구,41271515,이동,4127151500,,8645.852056,26408,26405,1,2020,231153,233741,225213,215400,233675,233020,253237,248701,250128,254394,242373,235780,296,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,반월정수장,1900000046,성포배수지,2017900196,광역,9999rs02,8645.852056,2369704.774
41,경기도,41271,안산시상록구,41271525,사동,4127152500,,7099.503837,34923,34920,1,2020,315562,308919,301027,293484,318228,322627,346046,358745,361205,366192,349851,356260,313,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,반월정수장,1900000046,,990001,광역,9999rs02,7099.503837,2244379.06
41,경기도,41273,안산시단원구,41273535,호수동,4127353500,,6835.032682,44552,44552,1,2020,448905,442505,419910,425887,431502,452384,470443,478174,472834,432751,450014,435043,329,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,반월정수장,1900000046,고잔배수지,2017900194,광역,9999rs02,6835.032682,2645260.435
41,경기도,41273,안산시단원구,41273525,고잔동,4127352500,,7885.40656,22441,22441,1,2020,215474,212402,201557,204426,207121,217144,225812,229524,226960,207720,216007,208820,313,댐(K-water),다목적댐,충주댐,1003110,팔당2취수장,1900000039,안산정수장(생활),1900000467,,990001,지방,4127rs01,7885.40656,1459705.742
41,경기도,41273,안산시단원구,41273532,중앙동,4127353200,,7450.733014,25504,25504,1,2020,233430,230102,218353,221461,224381,235240,244630,248650,245873,225030,234007,226222,299,댐(K-water),다목적댐,충주댐,1003110,팔당2취수장,1900000039,안산정수장(생활),1900000467,,990001,지방,4127rs01,7450.733014,1998691.747
41,경기도,41450,하남시,41450540,덕풍1동,4145054000,,5629.155512,16325,16325,1,2020,114448,106177,115167,105159,112790,115612,121906,119851,123395,120982,120245,115431,233,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,5629.155512,938534.0528
41,경기도,41450,하남시,41450550,덕풍2동,4145055000,,3664.321783,19478,19478,1,2020,130677,130010,133038,124395,134153,132674,142848,138263,143469,144138,137793,137587,229,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,3664.321783,486585.744
41,경기도,41450,하남시,41450560,덕풍3동,4145056000,,9116.94131,25719,25719,1,2020,208228,207752,208803,196790,215919,208809,225769,230031,233018,234800,223237,218867,277,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,9116.94131,2169510.754
41,경기도,41450,하남시,41450590,춘궁동,4145059000,,18477.56844,4133,4005,1,2020,15850,18056,16204,14125,16190,15910,18662,19848,19078,17011,18790,17499,141,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,18477.56844,14504401.82
41,경기도,41450,하남시,41450600,초이동,4145060000,,12751.71487,4844,4005,1,2020,46587,43521,39844,41521,44571,49541,43145,46845,43124,47412,41244,51547,368,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,12751.71487,6153226.6
41,경기도,41450,하남시,41450570,풍산동,4145057000,,8922.428656,28336,27457,1,2020,147802,178856,175451,213547,256514,275647,251541,301284,325412,334124,321454,332154,310,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,8922.428656,2678834.867
41,경기도,41450,하남시,41450610,미사1동,4145061000,,15446.08877,49415,49415,1,2020,304278,307563,304231,295647,318945,335647,365411,353125,389944,374564,326547,345879,222,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,15446.08877,6653531.284
41,경기도,41465,용인시수지구,41465570,상현1동,4146557000,,8713.234367,48818,48818,1,2020,397596,394285,393389,379188,404432,407205,428950,432669,448094,435822,419253,413042,277,댐(K-water),다목적댐,소양강댐,1012110,팔당3취수장,1900000041,수지정수장,1900000052,신봉배수지,2017900226,광역,9999rs07,8713.234367,3371940.656
41,경기도,41465,용인시수지구,41465580,상현2동,4146558000,,7336.254846,34148,34148,1,2020,278117,275801,275174,265241,282898,284838,300049,302651,313440,304856,293266,288921,277,댐(K-water),다목적댐,소양강댐,1012110,팔당3취수장,1900000041,수지정수장,1900000052,신봉배수지,2017900226,광역,9999rs07,7336.254846,1572397.079
41,경기도,41465,용인시수지구,41465590,성복동,4146559000,,12982.8696,51729,51729,1,2020,421305,417797,416847,401799,428548,431486,454528,458469,474813,461810,444253,437672,277,댐(K-water),다목적댐,소양강댐,1012110,팔당3취수장,1900000041,수지정수장,1900000052,신봉배수지,2017900226,광역,9999rs07,12982.8696,4975450.661
41,경기도,41480,파주시,41480250,문산읍,4148025000,,43831.18667,49246,49246,1,2020,474290,474364,445022,480859,481846,499638,510286,520082,547326,506321,494199,520631,330,하천,하천,임진강,1005980,금파취수장,2011229093,문산정수장,2011229099,,990001,지방,4148rs01,43831.18667,47833665.22
41,경기도,41480,파주시,41480253,파주읍,4148025300,,26910.81601,14070,13127,1,2020,126426,126446,118625,128177,128440,133183,136021,138633,145895,134964,131733,138779,330,하천,하천,임진강,1005980,금파취수장,2011229093,문산정수장,2011229099,,990001,지방,4148rs01,26910.81601,32142062.68
41,경기도,41480,파주시,41480256,법원읍,4148025600,,43203.52718,11444,11026,1,2020,106191,106208,99638,107662,107883,111867,114251,116444,122544,113363,110649,116567,330,하천,하천,임진강,1005980,금파취수장,2011229093,문산정수장,2011229099,법원배수지,2011229112,지방,4148rs01,43203.52718,71621565.02
41,경기도,41480,파주시,41480262,조리읍,4148026200,,30349.2532,31231,30182,1,2020,290684,290729,272746,294710,295315,306219,312745,318749,335446,310315,302885,319085,330,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,고양정수장,2011011568,월롱배수지,2015097074,광역,9999rs01,30349.2532,27415898.44
41,경기도,41480,파주시,41480400,진동면,4148040000,,40395.23735,160,160,1,2020,1540,1541,1445,1562,1565,1623,1657,1689,1778,1645,1605,1691,330,하천,하천,임진강,1005980,금파취수장,2011229093,문산정수장,2011229099,,990001,지방,4148rs01,40395.23735,43433149.64
41,경기도,41480,파주시,41480310,월롱면,4148031000,,33110.02099,9726,9680,1,2020,93228,93243,87475,94519,94713,98211,100303,102229,107584,99524,97141,102337,330,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,고양정수장,2011011568,교하배수지,2011229092,광역,9999rs01,33110.02099,27177904.95
41,경기도,41480,파주시,41480320,탄현면,4148032000,,42258.79671,14231,13588,1,2020,130866,130887,122791,132679,132951,137860,140798,143501,151018,139704,136359,143653,330,하천,하천,임진강,1005980,금파취수장,2011229093,문산정수장,2011229099,탄현배수지,2013271624,지방,4148rs01,42258.79671,61740474.93
41,경기도,41480,파주시,41480350,광탄면,4148035000,,44543.99352,13116,12703,1,2020,122343,122362,114793,124037,124292,128881,131628,134155,141182,130605,127478,134296,330,하천,하천,임진강,1005980,금파취수장,2011229093,문산정수장,2011229099,광탄배수지,2011229108,지방,4148rs01,44543.99352,65725041.16
41,경기도,41480,파주시,41480360,파평면,4148036000,,37448.56933,4118,3913,1,2020,37686,37692,35360,38208,38286,39700,40546,41324,43489,40231,39268,41368,330,하천,하천,임진강,1005980,금파취수장,2011229093,문산정수장,2011229099,,990001,지방,4148rs01,37448.56933,42122296.92
41,경기도,41480,파주시,41480370,적성면,4148037000,,61301.61416,7811,7417,1,2020,71433,71444,67025,72422,72571,75251,76854,78330,82433,76257,74431,78412,330,하천,하천,임진강,1005980,금파취수장,2011229093,문산정수장,2011229099,적성배수지,2017900242,지방,4148rs01,61301.61416,89005454.27
41,경기도,41271,안산시상록구,41271532,사이동,4127153200,,8998.671667,33414,33414,1,2020,292176,278780,271658,264852,287181,291152,312286,323746,325966,330466,315719,321503,296,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,반월정수장,1900000046,,990001,광역,9999rs02,8998.671667,3011691.29
41,경기도,41271,안산시상록구,41271537,해양동,4127153700,,15075.16295,39272,39272,1,2020,173726,165761,161527,157479,170756,173117,185683,192498,193818,196493,187725,191164,150,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,반월정수장,1900000046,,990001,광역,9999rs02,15075.16295,4806146.914
41,경기도,41273,안산시단원구,41273510,와동,4127351000,,8493.527577,40663,40658,1,2020,333344,319628,309841,295423,322077,317110,339307,348309,352386,359800,340577,337509,267,댐(K-water),다목적댐,충주댐,1003110,팔당2취수장,1900000039,안산정수장(생활),1900000467,,990001,지방,4127rs01,8493.527577,3221187.147
41,경기도,41273,안산시단원구,41273570,초지동,4127357000,,29154.53384,52076,52076,1,2020,1446203,1391795,1384943,1445616,1298631,1314909,1448551,1531124,1506647,1488457,1484835,1459554,902,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,반월정수장,1900000046,고잔배수지,2017900194,광역,9999rs02,29154.53384,25859888.82
41,경기도,41273,안산시단원구,41273580,선부1동,4127358000,,4926.658424,18978,18975,1,2020,93438,91116,88646,87865,90843,93984,99872,97722,102230,100920,93754,94859,163,댐(K-water),다목적댐,소양강댐,1012110,팔당3취수장,1900000041,연성정수장(생활),2017900013,선부2배수지,2015006779,지방,4127rs02,4926.658424,843495.1868
41,경기도,41273,안산시단원구,41273545,원곡동,4127354500,,6800.859791,22582,22579,1,2020,201507,203929,198871,189975,200339,197758,214483,216634,217436,222720,211756,210789,301,댐(K-water),다목적댐,소양강댐,1012110,팔당3취수장,1900000041,연성정수장(생활),2017900013,선부2배수지,2015006779,지방,4127rs02,6800.859791,1320349.476
41,경기도,41273,안산시단원구,41273565,신길동,4127356500,,13584.60045,25126,25103,1,2020,250357,253366,247082,236030,248906,245699,266478,269151,270148,276713,263091,261890,336,댐(K-water),다목적댐,소양강댐,1012110,팔당3취수장,1900000041,연성정수장(생활),2017900013,선부2배수지,2015006779,지방,4127rs02,13584.60045,6841159.247
41,경기도,41273,안산시단원구,41273555,백운동,4127355500,,7415.723449,22332,22332,1,2020,158763,160671,156686,149678,157843,155809,168986,170681,171313,175476,166838,166077,240,댐(K-water),다목적댐,소양강댐,1012110,팔당3취수장,1900000041,연성정수장(생활),2017900013,선부2배수지,2015006779,지방,4127rs02,7415.723449,1465691.517
41,경기도,41281,고양시덕양구,41281510,주교동,4128151000,,13851.70707,15327,15327,1,2020,133192,131199,125528,132272,131352,135797,146526,145607,146373,137636,139782,137483,293,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,고양정수장,2011011568,주교배수지,2017900164,광역,9999rs01,13851.70707,5520668.42
41,경기도,41281,고양시덕양구,41281520,원신동,4128152000,,21443.15729,23886,23886,1,2020,207569,204464,195626,206136,204703,211630,228350,226917,228111,214496,217840,214257,293,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,고양정수장,2011011568,성사배수지,2017900160,광역,9999rs01,21443.15729,12901230.93
41,경기도,41281,고양시덕양구,41281530,흥도동,4128153000,,18413.8797,45754,45754,1,2020,397602,391654,374725,394857,392112,405380,437408,434663,436951,410871,417276,410413,293,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,고양정수장,2011011568,,2017900162,광역,9999rs01,18413.8797,11282732.65
41,경기도,41450,하남시,41450620,미사2동,4145062000,,11801.76451,48194,48194,1,2020,361458,362874,378854,345678,384562,386451,412125,404512,468451,431215,398754,421002,270,댐(K-water),다목적댐,소양강댐,1012110,하남취수장,2015007348,하남정수장,2015007349,,990001,지방,4145rs01,11801.76451,5146339.955
41,경기도,41450,하남시,41450585,위례동,4145058500,,12402.75256,19210,19210,1,2020,137456,145621,142154,138744,156212,154232,165478,162157,186547,174568,156644,162124,268,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,광암정수장,1900000460,광암배수지,2007000765,지방,1100rs02,12402.75256,4777899.751
41,경기도,41450,하남시,41450580,감북동,4145058000,,13620.2868,2884,2797,1,2020,26255,25866,26038,26038,24161,24161,25395,25395,26580,26580,27643,27643,305,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,광암정수장,1900000460,광암배수지,2007000765,지방,1100rs02,13620.2868,4510001.163
41,경기도,41450,하남시,41450582,감일동,4145058200,,15199.97219,14102,14102,1,2020,33714,32655,33257,39769,50502,63230,72258,72139,77978,79006,71773,89798,139,댐(K-water),다목적댐,충주댐,1003110,팔당1취수장,1900000040,광암정수장,1900000460,광암배수지,2007000765,지방,1100rs02,15199.97219,5731424.489
41,경기도,41461,용인시처인구,41461250,포곡읍,4146125000,,35374.88831,34052,34052,1,2020,277335,275025,274404,264496,282101,284036,299206,301800,312558,303997,292444,288109,277,댐(K-water),다목적댐,소양강댐,1012110,광주용인공동취수장,2011419780,용인정수장,2015006616,유림배수지,2015006617,지방,4146rs01,35374.88831,41789028.34
41,경기도,41461,용인시처인구,41461253,모현읍,4146125300,,48271.6828,27580,27580,1,2020,224624,222754,222247,214225,228486,230053,242338,244439,253153,246220,236860,233350,277,댐(K-water),다목적댐,소양강댐,1012110,광주용인공동취수장,2011419780,용인정수장,2015006616,유림배수지,2015006617,지방,4146rs01,48271.6828,50288756.64
41,경기도,41461,용인시처인구,41461256,이동읍,4146125600,,55034.14043,21348,21348,1,2020,173868,172420,172028,165818,176857,178070,187579,189205,195950,190584,183339,180622,277,댐(K-water),다목적댐,소양강댐,1012110,광주용인공동취수장,2011419780,용인정수장,2015006616,유림배수지,2015006617,지방,4146rs01,55034.14043,75914635.8
41,경기도,41461,용인시처인구,41461320,남사면,4146132000,,39629.31527,24352,24352,1,2020,198334,196682,196235,189151,201744,203127,213974,215830,223524,217402,209137,206039,277,댐(K-water),다목적댐,소양강댐,1012110,광주용인공동취수장,2011419780,용인정수장,2015006616,유림배수지,2015006617,지방,4146rs01,39629.31527,58784955.96
41,경기도,41461,용인시처인구,41461340,원삼면,4146134000,,40596.74994,8826,8648,1,2020,71883,71284,71122,68555,73119,73620,77552,78224,81013,78794,75798,74676,283,댐(K-water),다목적댐,소양강댐,1012110,광주용인공동취수장,2011419780,용인정수장,2015006616,평창배수지,2015007577,지방,4146rs01,40596.74994,59989331.4
